time,code,class
0.603,voice_start,1
2.12,voice_start,1
2.928,voice_start,1
3.96,voice_start,1
4.848,voice_start,1
5.808,voice_start,1
6.768,voice_start,1
7.643,voice_start,1
9.328,voice_start,1
10.245,voice_start,1
11.12,voice_start,1
12.02,voice_start,1
12.912,voice_start,1
13.872,voice_start,1
15.707,voice_start,1
17.947,voice_start,1
20.101,voice_start,1
20.912,voice_start,1
21.786,voice_start,1
24.84,voice_start,1
26.288,voice_start,1
27.08,voice_start,1
28.04,voice_start,1
29,voice_start,1
29.98,voice_start,1
30.789,voice_start,1
31.856,voice_start,1
32.731,voice_start,1
33.712,voice_start,1
34.672,voice_start,1
35.952,voice_start,1
37.62,voice_start,1
38.512,voice_start,1
39.301,voice_start,1
40.261,voice_start,1
41.072,voice_start,1
41.78,voice_start,1
42.672,voice_start,1
43.461,voice_start,1
44.421,voice_start,1
45.381,voice_start,1
46.426,voice_start,1
47.22,voice_start,1
48.261,voice_start,1
48.987,voice_start,1
49.78,voice_start,1
50.672,voice_start,1
51.461,voice_start,1
52.34,voice_start,1
53.232,voice_start,1
54.107,voice_start,1
54.981,voice_start,1
55.941,voice_start,1
56.901,voice_start,1
57.861,voice_start,1
58.821,voice_start,1
59.632,voice_start,1
60.421,voice_start,1
61.381,voice_start,1
62.341,voice_start,1
63.22,voice_start,1
64.112,voice_start,1
65.221,voice_start,1
66.1,voice_start,1
66.907,voice_start,1
67.781,voice_start,1
68.66,voice_start,1
69.872,voice_start,1
70.661,voice_start,1
71.472,voice_start,1
72.432,voice_start,1
73.627,voice_start,1
74.672,voice_start,1
75.632,voice_start,1
76.826,voice_start,1
77.787,voice_start,1
78.661,voice_start,1
79.472,voice_start,1
80.5,voice_start,1
81.46,voice_start,1
82.352,voice_start,1
83.227,voice_start,1
84.186,voice_start,1
85.147,voice_start,1
86.021,voice_start,1
86.9,voice_start,1
87.621,voice_start,1
88.432,voice_start,1
89.221,voice_start,1
90.1,voice_start,1
90.992,voice_start,1
91.7,voice_start,1
92.66,voice_start,1
93.62,voice_start,1
94.341,voice_start,1
95.22,voice_start,1
96.112,voice_start,1
96.987,voice_start,1
97.947,voice_start,1
99.141,voice_start,1
100.592,voice_start,1
101.787,voice_start,1
102.58,voice_start,1
103.54,voice_start,1
104.581,voice_start,1
105.541,voice_start,1
106.352,voice_start,1
