time,code,class
2.373,voice_start,1
3.4,voice_start,1
4.208,voice_start,1
5.082,voice_start,1
5.96,voice_start,1
6.768,voice_start,1
7.56,voice_start,1
8.368,voice_start,1
9.242,voice_start,1
10.12,voice_start,1
11.08,voice_start,1
11.974,voice_start,1
12.613,voice_start,1
13.402,voice_start,1
14.28,voice_start,1
15.088,voice_start,1
16.048,voice_start,1
16.773,voice_start,1
17.648,voice_start,1
18.288,voice_start,1
19.08,voice_start,1
19.973,voice_start,1
21,voice_start,1
21.96,voice_start,1
22.682,voice_start,1
23.728,voice_start,1
24.688,voice_start,1
25.413,voice_start,1
26.12,voice_start,1
26.928,voice_start,1
27.802,voice_start,1
28.613,voice_start,1
29.488,voice_start,1
30.128,voice_start,1
31.514,voice_start,1
32.389,voice_start,1
33.18,voice_start,1
33.989,voice_start,1
34.78,voice_start,1
35.909,voice_start,1
36.784,voice_start,1
37.765,voice_start,1
38.725,voice_start,1
39.45,voice_start,1
40.24,voice_start,1
40.965,voice_start,1
41.776,voice_start,1
42.736,voice_start,1
43.44,voice_start,1
44.251,voice_start,1
44.98,voice_start,1
45.94,voice_start,1
46.9,voice_start,1
47.86,voice_start,1
48.667,voice_start,1
49.392,voice_start,1
50.181,voice_start,1
50.907,voice_start,1
51.952,voice_start,1
52.912,voice_start,1
53.96,voice_start,1
54.768,voice_start,1
55.643,voice_start,1
56.84,voice_start,1
57.8,voice_start,1
58.693,voice_start,1
59.483,voice_start,1
60.36,voice_start,1
61.253,voice_start,1
62.128,voice_start,1
62.92,voice_start,1
64.2,voice_start,1
65.008,voice_start,1
65.8,voice_start,1
66.44,voice_start,1
67.483,voice_start,1
68.36,voice_start,1
69.168,voice_start,1
69.96,voice_start,1
71.173,voice_start,1
72.133,voice_start,1
73.093,voice_start,1
74.053,voice_start,1
75.08,voice_start,1
75.888,voice_start,1
76.933,voice_start,1
77.808,voice_start,1
78.533,voice_start,1
79.56,voice_start,1
80.52,voice_start,1
81.48,voice_start,1
82.373,voice_start,1
83.08,voice_start,1
83.803,voice_start,1
84.933,voice_start,1
85.96,voice_start,1
86.853,voice_start,1
87.813,voice_start,1
88.453,voice_start,1
89.16,voice_start,1
90.12,voice_start,1
90.928,voice_start,1
91.803,voice_start,1
93.083,voice_start,1
94.042,voice_start,1
94.683,voice_start,1
95.56,voice_start,1
96.52,voice_start,1
97.48,voice_start,1
98.44,voice_start,1
99.4,voice_start,1
100.208,voice_start,1
101.168,voice_start,1
102.042,voice_start,1
102.92,voice_start,1
103.813,voice_start,1
104.52,voice_start,1
105.413,voice_start,1
106.203,voice_start,1
107.653,voice_start,1
108.528,voice_start,1
109.96,voice_start,1
110.92,voice_start,1
111.963,voice_start,1
113.008,voice_start,1
113.968,voice_start,1
114.76,voice_start,1
115.568,voice_start,1
116.293,voice_start,1
117.083,voice_start,1
117.96,voice_start,1
118.92,voice_start,1
119.88,voice_start,1
120.603,voice_start,1
121.48,voice_start,1
122.44,voice_start,1
123.333,voice_start,1
124.36,voice_start,1
125.168,voice_start,1
125.893,voice_start,1
126.683,voice_start,1
127.813,voice_start,1
128.773,voice_start,1
129.328,voice_start,1
129.968,voice_start,1
130.843,voice_start,1
131.803,voice_start,1
132.762,voice_start,1
133.723,voice_start,1
134.683,voice_start,1
135.728,voice_start,1
136.773,voice_start,1
137.8,voice_start,1
138.693,voice_start,1
139.653,voice_start,1
140.68,voice_start,1
141.573,voice_start,1
142.362,voice_start,1
143.493,voice_start,1
144.282,voice_start,1
145.094,voice_start,1
146.053,voice_start,1
147.4,voice_start,1
148.613,voice_start,1
149.64,voice_start,1
150.448,voice_start,1
151.493,voice_start,1
152.603,voice_start,1
153.669,voice_start,1
154.864,voice_start,1
155.74,voice_start,1
156.784,voice_start,1
157.66,voice_start,1
158.62,voice_start,1
159.514,voice_start,1
160.389,voice_start,1
161.264,voice_start,1
162.075,voice_start,1
163.952,voice_start,1
165.061,voice_start,1
166.192,voice_start,1
167.067,voice_start,1
167.941,voice_start,1
168.82,voice_start,1
169.78,voice_start,1
170.587,voice_start,1
171.38,voice_start,1
172.272,voice_start,1
173.146,voice_start,1
174.981,voice_start,1
175.86,voice_start,1
176.82,voice_start,1
177.627,voice_start,1
178.42,voice_start,1
179.312,voice_start,1
181.061,voice_start,1
182.341,voice_start,1
183.22,voice_start,1
183.941,voice_start,1
186.42,voice_start,1
187.38,voice_start,1
188.506,voice_start,1
189.62,voice_start,1
190.661,voice_start,1
191.472,voice_start,1
192.347,voice_start,1
193.14,voice_start,1
194.46,voice_start,1
195.589,voice_start,1
196.549,voice_start,1
197.66,voice_start,1
198.384,voice_start,1
199.344,voice_start,1
200.22,voice_start,1
201.114,voice_start,1
202.075,voice_start,1
203.1,voice_start,1
203.824,voice_start,1
205.02,voice_start,1
205.98,voice_start,1
208.389,voice_start,1
209.18,voice_start,1
210.075,voice_start,1
211.056,voice_start,1
211.845,voice_start,1
214.085,voice_start,1
214.896,voice_start,1
215.856,voice_start,1
216.88,voice_start,1
217.605,voice_start,1
219.44,voice_start,1
220.4,voice_start,1
221.53,voice_start,1
222.32,voice_start,1
223.685,voice_start,1
225.05,voice_start,1
227.632,voice_start,1
228.421,voice_start,1
229.62,voice_start,1
230.427,voice_start,1
231.301,voice_start,1
232.346,voice_start,1
234.181,voice_start,1
235.38,voice_start,1
236.101,voice_start,1
236.741,voice_start,1
237.552,voice_start,1
238.341,voice_start,1
239.067,voice_start,1
239.792,voice_start,1
240.581,voice_start,1
241.626,voice_start,1
242.501,voice_start,1
243.632,voice_start,1
244.506,voice_start,1
245.381,voice_start,1
246.192,voice_start,1
247.067,voice_start,1
248.346,voice_start,1
249.14,voice_start,1
250.1,voice_start,1
250.992,voice_start,1
252.101,voice_start,1
252.98,voice_start,1
254.106,voice_start,1
254.981,voice_start,1
256.346,voice_start,1
257.392,voice_start,1
258.352,voice_start,1
260.272,voice_start,1
261.232,voice_start,1
262.26,voice_start,1
263.472,voice_start,1
264.5,voice_start,1
265.861,voice_start,1
266.672,voice_start,1
267.38,voice_start,1
268.187,voice_start,1
269.147,voice_start,1
270.192,voice_start,1
271.066,voice_start,1
272.752,voice_start,1
273.46,voice_start,1
276.272,voice_start,1
281.541,voice_start,1
282.672,voice_start,1
283.546,voice_start,1
284.507,voice_start,1
285.467,voice_start,1
