time,code,class
0.368,voice_start,1
1.243,voice_start,1
2.053,voice_start,1
2.843,voice_start,1
3.973,voice_start,1
4.762,voice_start,1
5.574,voice_start,1
6.449,voice_start,1
7.24,voice_start,1
8.368,voice_start,1
9.801,voice_start,1
10.843,voice_start,1
20.848,voice_start,1
21.573,voice_start,1
22.363,voice_start,1
23.173,voice_start,1
23.964,voice_start,1
24.688,voice_start,1
25.481,voice_start,1
26.309,voice_start,1
26.949,voice_start,1
27.995,voice_start,1
28.869,voice_start,1
29.661,voice_start,1
30.471,voice_start,1
31.835,voice_start,1
32.541,voice_start,1
33.434,voice_start,1
34.309,voice_start,1
35.1,voice_start,1
35.996,voice_start,1
36.955,voice_start,1
37.914,voice_start,1
38.789,voice_start,1
39.664,voice_start,1
40.624,voice_start,1
41.5,voice_start,1
42.395,voice_start,1
43.59,voice_start,1
44.38,voice_start,1
45.275,voice_start,1
46.3,voice_start,1
47.43,voice_start,1
48.22,voice_start,1
49.18,voice_start,1
50.054,voice_start,1
50.842,voice_start,1
51.568,voice_start,1
52.507,voice_start,1
53.381,voice_start,1
54.661,voice_start,1
55.541,voice_start,1
56.432,voice_start,1
57.306,voice_start,1
58.182,voice_start,1
59.141,voice_start,1
59.952,voice_start,1
60.826,voice_start,1
61.552,voice_start,1
62.426,voice_start,1
63.472,voice_start,1
64.261,voice_start,1
65.221,voice_start,1
65.947,voice_start,1
66.74,voice_start,1
67.7,voice_start,1
68.507,voice_start,1
69.467,voice_start,1
70.512,voice_start,1
71.793,voice_start,1
72.667,voice_start,1
73.541,voice_start,1
74.587,voice_start,1
75.547,voice_start,1
76.422,voice_start,1
77.232,voice_start,1
78.107,voice_start,1
78.982,voice_start,1
79.792,voice_start,1
80.821,voice_start,1
81.78,voice_start,1
82.672,voice_start,1
83.952,voice_start,1
84.827,voice_start,1
86.021,voice_start,1
86.9,voice_start,1
87.942,voice_start,1
88.821,voice_start,1
89.862,voice_start,1
90.907,voice_start,1
92.101,voice_start,1
92.981,voice_start,1
93.786,voice_start,1
94.661,voice_start,1
95.621,voice_start,1
96.5,voice_start,1
97.542,voice_start,1
98.352,voice_start,1
99.312,voice_start,1
100.102,voice_start,1
100.981,voice_start,1
102.747,voice_start,1
103.54,voice_start,1
105.14,voice_start,1
106.032,voice_start,1
106.906,voice_start,1
107.781,voice_start,1
108.66,voice_start,1
109.873,voice_start,1
110.58,voice_start,1
111.472,voice_start,1
112.432,voice_start,1
113.306,voice_start,1
114.032,voice_start,1
114.992,voice_start,1
115.867,voice_start,1
116.741,voice_start,1
117.62,voice_start,1
118.58,voice_start,1
119.473,voice_start,1
120.666,voice_start,1
122.032,voice_start,1
123.052,voice_start,1
0.476,tail_up,2
0.709,tail_up,2
1.264,tail_up,2
1.584,tail_up,2
1.82,tail_up,2
2.074,tail_up,2
2.394,tail_up,2
2.629,tail_up,2
2.95,tail_up,2
3.184,tail_up,2
3.42,tail_up,2
3.675,tail_up,2
3.909,tail_up,2
4.315,tail_up,2
4.55,tail_up,2
4.869,tail_up,2
5.105,tail_up,2
5.34,tail_up,2
5.66,tail_up,2
5.916,tail_up,2
6.235,tail_up,2
6.469,tail_up,2
6.789,tail_up,2
7.11,tail_up,2
7.345,tail_up,2
7.58,tail_up,2
7.835,tail_up,2
8.155,tail_up,2
8.389,tail_up,2
8.709,tail_up,2
8.944,tail_up,2
9.18,tail_up,2
9.434,tail_up,2
9.755,tail_up,2
9.99,tail_up,2
10.224,tail_up,2
10.46,tail_up,2
10.78,tail_up,2
11.1,tail_up,2
11.355,tail_up,2
11.675,tail_up,2
11.909,tail_up,2
12.23,tail_up,2
12.464,tail_up,2
12.701,tail_up,2
12.955,tail_up,2
13.275,tail_up,2
13.51,tail_up,2
13.744,tail_up,2
13.98,tail_up,2
14.3,tail_up,2
14.554,tail_up,2
14.789,tail_up,2
15.11,tail_up,2
15.344,tail_up,2
15.664,tail_up,2
15.9,tail_up,2
16.154,tail_up,2
16.389,tail_up,2
16.709,tail_up,2
16.944,tail_up,2
17.264,tail_up,2
17.5,tail_up,2
17.82,tail_up,2
18.075,tail_up,2
18.395,tail_up,2
18.63,tail_up,2
18.95,tail_up,2
19.184,tail_up,2
19.504,tail_up,2
19.825,tail_up,2
20.06,tail_up,2
20.38,tail_up,2
20.635,tail_up,2
20.956,tail_up,2
21.19,tail_up,2
21.424,tail_up,2
21.661,tail_up,2
21.981,tail_up,2
22.235,tail_up,2
22.469,tail_up,2
22.705,tail_up,2
23.024,tail_up,2
23.26,tail_up,2
23.515,tail_up,2
23.835,tail_up,2
24.069,tail_up,2
24.304,tail_up,2
24.624,tail_up,2
24.945,tail_up,2
25.264,tail_up,2
25.501,tail_up,2
25.82,tail_up,2
26.14,tail_up,2
26.394,tail_up,2
26.63,tail_up,2
26.95,tail_up,2
27.184,tail_up,2
27.505,tail_up,2
27.74,tail_up,2
28.061,tail_up,2
28.316,tail_up,2
28.636,tail_up,2
28.869,tail_up,2
29.19,tail_up,2
29.509,tail_up,2
29.744,tail_up,2
30.064,tail_up,2
30.384,tail_up,2
30.62,tail_up,2
30.875,tail_up,2
31.194,tail_up,2
31.515,tail_up,2
31.749,tail_up,2
31.984,tail_up,2
32.304,tail_up,2
32.54,tail_up,2
32.86,tail_up,2
33.18,tail_up,2
33.434,tail_up,2
33.755,tail_up,2
34.076,tail_up,2
34.309,tail_up,2
34.63,tail_up,2
34.95,tail_up,2
35.269,tail_up,2
35.504,tail_up,2
35.824,tail_up,2
36.06,tail_up,2
36.314,tail_up,2
36.635,tail_up,2
36.87,tail_up,2
37.104,tail_up,2
37.424,tail_up,2
37.661,tail_up,2
37.915,tail_up,2
38.235,tail_up,2
38.47,tail_up,2
38.79,tail_up,2
39.11,tail_up,2
39.43,tail_up,2
39.665,tail_up,2
39.984,tail_up,2
40.304,tail_up,2
40.54,tail_up,2
40.945,tail_up,2
41.181,tail_up,2
41.5,tail_up,2
41.904,tail_up,2
42.46,tail_up,2
42.78,tail_up,2
43.034,tail_up,2
43.355,tail_up,2
43.995,tail_up,2
44.229,tail_up,2
44.465,tail_up,2
44.784,tail_up,2
45.021,tail_up,2
45.425,tail_up,2
45.914,tail_up,2
46.554,tail_up,2
46.789,tail_up,2
47.024,tail_up,2
47.345,tail_up,2
47.581,tail_up,2
47.901,tail_up,2
48.154,tail_up,2
48.39,tail_up,2
48.71,tail_up,2
48.944,tail_up,2
49.18,tail_up,2
49.5,tail_up,2
49.821,tail_up,2
50.075,tail_up,2
50.394,tail_up,2
50.715,tail_up,2
50.95,tail_up,2
51.269,tail_up,2
51.504,tail_up,2
51.74,tail_up,2
52.06,tail_up,2
52.314,tail_up,2
52.635,tail_up,2
52.87,tail_up,2
53.19,tail_up,2
53.425,tail_up,2
53.744,tail_up,2
54.064,tail_up,2
54.3,tail_up,2
54.621,tail_up,2
54.875,tail_up,2
55.194,tail_up,2
55.58,tail_up,2
55.901,tail_up,2
56.155,tail_up,2
56.476,tail_up,2
56.795,tail_up,2
57.03,tail_up,2
57.349,tail_up,2
57.67,tail_up,2
57.904,tail_up,2
58.224,tail_up,2
58.544,tail_up,2
58.865,tail_up,2
59.1,tail_up,2
59.421,tail_up,2
59.741,tail_up,2
60.06,tail_up,2
60.315,tail_up,2
60.635,tail_up,2
60.955,tail_up,2
61.189,tail_up,2
61.424,tail_up,2
61.745,tail_up,2
61.981,tail_up,2
62.301,tail_up,2
62.554,tail_up,2
62.789,tail_up,2
63.11,tail_up,2
63.344,tail_up,2
63.58,tail_up,2
63.9,tail_up,2
64.155,tail_up,2
64.475,tail_up,2
64.71,tail_up,2
64.944,tail_up,2
65.264,tail_up,2
65.501,tail_up,2
65.82,tail_up,2
66.14,tail_up,2
66.395,tail_up,2
66.715,tail_up,2
66.949,tail_up,2
67.27,tail_up,2
67.505,tail_up,2
67.824,tail_up,2
68.061,tail_up,2
68.38,tail_up,2
68.635,tail_up,2
68.869,tail_up,2
69.189,tail_up,2
69.424,tail_up,2
69.744,tail_up,2
70.064,tail_up,2
70.385,tail_up,2
70.704,tail_up,2
70.94,tail_up,2
71.261,tail_up,2
71.58,tail_up,2
71.984,tail_up,2
72.475,tail_up,2
72.709,tail_up,2
73.029,tail_up,2
73.349,tail_up,2
73.585,tail_up,2
73.904,tail_up,2
74.225,tail_up,2
74.46,tail_up,2
74.78,tail_up,2
75.035,tail_up,2
75.269,tail_up,2
75.589,tail_up,2
75.91,tail_up,2
76.229,tail_up,2
76.549,tail_up,2
76.784,tail_up,2
77.02,tail_up,2
77.34,tail_up,2
77.66,tail_up,2
77.914,tail_up,2
78.235,tail_up,2
78.556,tail_up,2
78.79,tail_up,2
79.109,tail_up,2
79.429,tail_up,2
79.664,tail_up,2
79.984,tail_up,2
80.221,tail_up,2
80.475,tail_up,2
80.794,tail_up,2
81.18,tail_up,2
81.5,tail_up,2
81.82,tail_up,2
82.14,tail_up,2
82.46,tail_up,2
82.715,tail_up,2
83.1,tail_up,2
83.355,tail_up,2
83.675,tail_up,2
83.91,tail_up,2
84.314,tail_up,2
84.55,tail_up,2
84.869,tail_up,2
85.189,tail_up,2
85.424,tail_up,2
85.744,tail_up,2
86.064,tail_up,2
86.469,tail_up,2
86.705,tail_up,2
87.024,tail_up,2
87.344,tail_up,2
87.58,tail_up,2
87.9,tail_up,2
88.389,tail_up,2
88.624,tail_up,2
88.944,tail_up,2
89.18,tail_up,2
89.501,tail_up,2
89.82,tail_up,2
90.224,tail_up,2
90.46,tail_up,2
90.781,tail_up,2
91.1,tail_up,2
91.269,tail_up,2
91.59,tail_up,2
91.91,tail_up,2
92.06,tail_up,2
92.464,tail_up,2
92.7,tail_up,2
92.955,tail_up,2
93.274,tail_up,2
93.595,tail_up,2
93.914,tail_up,2
94.149,tail_up,2
94.384,tail_up,2
94.705,tail_up,2
95.025,tail_up,2
95.26,tail_up,2
95.58,tail_up,2
95.984,tail_up,2
96.304,tail_up,2
96.541,tail_up,2
96.861,tail_up,2
97.18,tail_up,2
97.435,tail_up,2
97.669,tail_up,2
97.904,tail_up,2
98.224,tail_up,2
98.46,tail_up,2
98.716,tail_up,2
99.034,tail_up,2
99.355,tail_up,2
99.675,tail_up,2
99.995,tail_up,2
100.229,tail_up,2
100.549,tail_up,2
100.784,tail_up,2
101.104,tail_up,2
101.424,tail_up,2
101.661,tail_up,2
101.98,tail_up,2
102.235,tail_up,2
102.555,tail_up,2
102.875,tail_up,2
103.11,tail_up,2
103.345,tail_up,2
103.664,tail_up,2
103.9,tail_up,2
104.155,tail_up,2
104.54,tail_up,2
104.795,tail_up,2
105.115,tail_up,2
105.5,tail_up,2
105.821,tail_up,2
106.14,tail_up,2
106.395,tail_up,2
106.629,tail_up,2
107.035,tail_up,2
107.269,tail_up,2
107.504,tail_up,2
107.824,tail_up,2
108.144,tail_up,2
108.38,tail_up,2
108.701,tail_up,2
109.02,tail_up,2
109.275,tail_up,2
109.595,tail_up,2
109.83,tail_up,2
110.235,tail_up,2
110.554,tail_up,2
110.789,tail_up,2
111.024,tail_up,2
111.345,tail_up,2
111.58,tail_up,2
111.9,tail_up,2
112.22,tail_up,2
112.475,tail_up,2
112.709,tail_up,2
113.029,tail_up,2
113.35,tail_up,2
113.584,tail_up,2
113.904,tail_up,2
114.224,tail_up,2
114.46,tail_up,2
114.781,tail_up,2
115.101,tail_up,2
115.355,tail_up,2
115.674,tail_up,2
115.995,tail_up,2
116.23,tail_up,2
116.465,tail_up,2
116.784,tail_up,2
117.104,tail_up,2
117.34,tail_up,2
117.66,tail_up,2
117.98,tail_up,2
118.235,tail_up,2
118.62,tail_up,2
118.94,tail_up,2
119.194,tail_up,2
119.515,tail_up,2
119.835,tail_up,2
120.155,tail_up,2
120.475,tail_up,2
120.795,tail_up,2
121.029,tail_up,2
121.349,tail_up,2
121.669,tail_up,2
121.905,tail_up,2
122.14,tail_up,2
122.396,tail_up,2
122.831,tail_up,2
123.121,tail_up,2
