time,code,class
0.52,voice_start,1
1.243,voice_start,1
2.011,voice_start,1
2.736,voice_start,1
3.525,voice_start,1
4.251,voice_start,1
4.976,voice_start,1
5.616,voice_start,1
6.405,voice_start,1
7.046,voice_start,1
7.771,voice_start,1
8.56,voice_start,1
9.285,voice_start,1
10.245,voice_start,1
10.97,voice_start,1
11.76,voice_start,1
12.485,voice_start,1
13.296,voice_start,1
14,voice_start,1
14.811,voice_start,1
15.536,voice_start,1
16.24,voice_start,1
16.965,voice_start,1
17.776,voice_start,1
18.651,voice_start,1
19.376,voice_start,1
20.08,voice_start,1
20.976,voice_start,1
21.68,voice_start,1
22.512,voice_start,1
23.386,voice_start,1
24.133,voice_start,1
24.923,voice_start,1
25.733,voice_start,1
26.46,voice_start,1
27.184,voice_start,1
27.995,voice_start,1
28.7,voice_start,1
29.509,voice_start,1
30.3,voice_start,1
31.109,voice_start,1
31.86,voice_start,1
32.581,voice_start,1
33.392,voice_start,1
34.1,voice_start,1
34.992,voice_start,1
35.781,voice_start,1
36.506,voice_start,1
37.146,voice_start,1
37.94,voice_start,1
38.661,voice_start,1
39.408,voice_start,1
40.2,voice_start,1
40.944,voice_start,1
41.669,voice_start,1
42.394,voice_start,1
43.1,voice_start,1
44.314,voice_start,1
45.02,voice_start,1
45.744,voice_start,1
46.555,voice_start,1
47.195,voice_start,1
47.92,voice_start,1
48.73,voice_start,1
49.456,voice_start,1
50.245,voice_start,1
50.97,voice_start,1
51.845,voice_start,1
52.656,voice_start,1
53.467,voice_start,1
54.192,voice_start,1
54.9,voice_start,1
55.707,voice_start,1
56.432,voice_start,1
57.221,voice_start,1
58.032,voice_start,1
58.74,voice_start,1
59.38,voice_start,1
60.272,voice_start,1
60.98,voice_start,1
62.021,voice_start,1
62.747,voice_start,1
63.472,voice_start,1
64.347,voice_start,1
65.14,voice_start,1
65.947,voice_start,1
66.821,voice_start,1
67.781,voice_start,1
68.592,voice_start,1
69.381,voice_start,1
71.472,voice_start,1
72.752,voice_start,1
73.392,voice_start,1
76.827,voice_start,1
77.467,voice_start,1
78.192,voice_start,1
78.9,voice_start,1
79.621,voice_start,1
80.581,voice_start,1
81.712,voice_start,1
0.84,tail_up,2
1.16,tail_up,2
1.413,tail_up,2
1.563,tail_up,2
1.8,tail_up,2
2.053,tail_up,2
2.288,tail_up,2
2.523,tail_up,2
2.76,tail_up,2
3.013,tail_up,2
3.248,tail_up,2
3.568,tail_up,2
3.803,tail_up,2
4.04,tail_up,2
4.293,tail_up,2
4.528,tail_up,2
4.763,tail_up,2
5,tail_up,2
5.253,tail_up,2
5.488,tail_up,2
5.722,tail_up,2
5.96,tail_up,2
6.213,tail_up,2
6.448,tail_up,2
6.6,tail_up,2
6.92,tail_up,2
7.088,tail_up,2
7.322,tail_up,2
7.56,tail_up,2
7.88,tail_up,2
8.133,tail_up,2
8.368,tail_up,2
8.602,tail_up,2
8.84,tail_up,2
9.093,tail_up,2
9.328,tail_up,2
9.563,tail_up,2
9.8,tail_up,2
10.12,tail_up,2
10.288,tail_up,2
10.523,tail_up,2
10.76,tail_up,2
11.013,tail_up,2
11.333,tail_up,2
11.568,tail_up,2
11.803,tail_up,2
12.04,tail_up,2
12.293,tail_up,2
12.528,tail_up,2
12.848,tail_up,2
13.082,tail_up,2
13.32,tail_up,2
13.573,tail_up,2
13.722,tail_up,2
13.96,tail_up,2
14.28,tail_up,2
14.448,tail_up,2
14.768,tail_up,2
15.003,tail_up,2
15.24,tail_up,2
15.493,tail_up,2
15.813,tail_up,2
16.048,tail_up,2
16.283,tail_up,2
16.52,tail_up,2
16.773,tail_up,2
17.008,tail_up,2
17.242,tail_up,2
17.563,tail_up,2
17.8,tail_up,2
18.053,tail_up,2
18.373,tail_up,2
18.608,tail_up,2
18.842,tail_up,2
19.08,tail_up,2
19.4,tail_up,2
19.653,tail_up,2
19.888,tail_up,2
20.208,tail_up,2
20.442,tail_up,2
20.68,tail_up,2
21,tail_up,2
21.253,tail_up,2
21.488,tail_up,2
21.808,tail_up,2
22.043,tail_up,2
22.28,tail_up,2
22.6,tail_up,2
22.853,tail_up,2
23.088,tail_up,2
23.408,tail_up,2
23.643,tail_up,2
23.88,tail_up,2
24.133,tail_up,2
24.453,tail_up,2
24.602,tail_up,2
24.923,tail_up,2
25.16,tail_up,2
25.48,tail_up,2
25.733,tail_up,2
25.968,tail_up,2
26.288,tail_up,2
26.523,tail_up,2
26.76,tail_up,2
27.013,tail_up,2
27.333,tail_up,2
27.568,tail_up,2
27.803,tail_up,2
28.04,tail_up,2
28.294,tail_up,2
28.528,tail_up,2
28.763,tail_up,2
29,tail_up,2
29.32,tail_up,2
29.573,tail_up,2
29.808,tail_up,2
29.96,tail_up,2
30.362,tail_up,2
30.6,tail_up,2
30.768,tail_up,2
31.088,tail_up,2
31.322,tail_up,2
31.643,tail_up,2
31.962,tail_up,2
32.2,tail_up,2
32.453,tail_up,2
32.773,tail_up,2
33.008,tail_up,2
33.16,tail_up,2
33.48,tail_up,2
33.648,tail_up,2
33.968,tail_up,2
34.202,tail_up,2
34.44,tail_up,2
34.693,tail_up,2
35.013,tail_up,2
35.248,tail_up,2
35.482,tail_up,2
35.803,tail_up,2
36.04,tail_up,2
36.293,tail_up,2
36.613,tail_up,2
36.848,tail_up,2
37.082,tail_up,2
37.403,tail_up,2
37.722,tail_up,2
37.96,tail_up,2
38.213,tail_up,2
38.448,tail_up,2
38.683,tail_up,2
38.92,tail_up,2
39.173,tail_up,2
39.493,tail_up,2
39.643,tail_up,2
39.962,tail_up,2
40.2,tail_up,2
40.453,tail_up,2
40.688,tail_up,2
41.008,tail_up,2
41.242,tail_up,2
41.48,tail_up,2
41.733,tail_up,2
41.968,tail_up,2
42.202,tail_up,2
42.44,tail_up,2
42.693,tail_up,2
42.928,tail_up,2
43.163,tail_up,2
43.4,tail_up,2
43.653,tail_up,2
44.294,tail_up,2
44.613,tail_up,2
44.848,tail_up,2
45.082,tail_up,2
45.32,tail_up,2
45.573,tail_up,2
45.894,tail_up,2
46.128,tail_up,2
46.362,tail_up,2
46.683,tail_up,2
46.92,tail_up,2
47.173,tail_up,2
47.493,tail_up,2
47.728,tail_up,2
47.962,tail_up,2
48.2,tail_up,2
48.52,tail_up,2
48.774,tail_up,2
49.008,tail_up,2
49.243,tail_up,2
49.48,tail_up,2
49.734,tail_up,2
50.053,tail_up,2
50.288,tail_up,2
50.523,tail_up,2
50.76,tail_up,2
51.08,tail_up,2
51.333,tail_up,2
51.482,tail_up,2
51.889,tail_up,2
52.122,tail_up,2
52.293,tail_up,2
52.613,tail_up,2
52.933,tail_up,2
53.168,tail_up,2
53.488,tail_up,2
53.722,tail_up,2
53.96,tail_up,2
54.28,tail_up,2
54.534,tail_up,2
54.768,tail_up,2
55.003,tail_up,2
55.322,tail_up,2
55.56,tail_up,2
55.813,tail_up,2
56.048,tail_up,2
56.283,tail_up,2
56.52,tail_up,2
56.688,tail_up,2
57.008,tail_up,2
57.242,tail_up,2
57.48,tail_up,2
57.8,tail_up,2
58.053,tail_up,2
58.288,tail_up,2
58.523,tail_up,2
