time,code,class
0.2,voice_start,1
1.093,voice_start,1
1.883,voice_start,1
2.693,voice_start,1
3.568,voice_start,1
4.613,voice_start,1
5.573,voice_start,1
6.362,voice_start,1
7.322,voice_start,1
8.133,voice_start,1
8.84,voice_start,1
9.733,voice_start,1
10.44,voice_start,1
11.333,voice_start,1
12.122,voice_start,1
12.933,voice_start,1
13.808,voice_start,1
14.448,voice_start,1
15.24,voice_start,1
16.048,voice_start,1
16.923,voice_start,1
17.8,voice_start,1
18.608,voice_start,1
19.482,voice_start,1
20.36,voice_start,1
21.32,voice_start,1
25.328,voice_start,1
26.12,voice_start,1
26.76,voice_start,1
27.482,voice_start,1
28.293,voice_start,1
28.933,voice_start,1
29.64,voice_start,1
30.362,voice_start,1
31.173,voice_start,1
31.88,voice_start,1
32.773,voice_start,1
33.733,voice_start,1
34.523,voice_start,1
35.4,voice_start,1
36.293,voice_start,1
37.168,voice_start,1
38.043,voice_start,1
38.92,voice_start,1
39.814,voice_start,1
40.688,voice_start,1
41.48,voice_start,1
42.44,voice_start,1
43.248,voice_start,1
44.208,voice_start,1
45.168,voice_start,1
45.96,voice_start,1
47.643,voice_start,1
48.283,voice_start,1
49.093,voice_start,1
49.8,voice_start,1
50.693,voice_start,1
51.333,voice_start,1
52.122,voice_start,1
53,voice_start,1
53.723,voice_start,1
54.448,voice_start,1
55.088,voice_start,1
55.88,voice_start,1
56.84,voice_start,1
57.648,voice_start,1
58.373,voice_start,1
59.08,voice_start,1
59.888,voice_start,1
60.613,voice_start,1
61.403,voice_start,1
62.214,voice_start,1
63.003,voice_start,1
63.813,voice_start,1
64.602,voice_start,1
65.48,voice_start,1
66.288,voice_start,1
67.013,voice_start,1
67.72,voice_start,1
68.36,voice_start,1
69.168,voice_start,1
69.96,voice_start,1
70.768,voice_start,1
71.56,voice_start,1
72.283,voice_start,1
73.093,voice_start,1
73.733,voice_start,1
74.523,voice_start,1
75.4,voice_start,1
76.208,voice_start,1
0.944,tail_up,2
1.18,tail_up,2
1.5,tail_up,2
1.755,tail_up,2
1.989,tail_up,2
2.224,tail_up,2
2.46,tail_up,2
2.78,tail_up,2
3.034,tail_up,2
3.355,tail_up,2
3.589,tail_up,2
3.909,tail_up,2
4.144,tail_up,2
4.464,tail_up,2
4.7,tail_up,2
5.02,tail_up,2
5.274,tail_up,2
5.595,tail_up,2
5.829,tail_up,2
6.149,tail_up,2
6.384,tail_up,2
6.704,tail_up,2
7.024,tail_up,2
7.344,tail_up,2
7.664,tail_up,2
7.9,tail_up,2
8.22,tail_up,2
8.475,tail_up,2
8.709,tail_up,2
8.944,tail_up,2
9.264,tail_up,2
9.584,tail_up,2
9.82,tail_up,2
10.075,tail_up,2
10.394,tail_up,2
10.629,tail_up,2
10.949,tail_up,2
11.269,tail_up,2
11.589,tail_up,2
11.909,tail_up,2
12.144,tail_up,2
12.464,tail_up,2
12.7,tail_up,2
13.02,tail_up,2
13.34,tail_up,2
13.595,tail_up,2
13.914,tail_up,2
14.149,tail_up,2
14.469,tail_up,2
14.704,tail_up,2
15.024,tail_up,2
15.344,tail_up,2
15.664,tail_up,2
15.9,tail_up,2
16.22,tail_up,2
16.475,tail_up,2
16.709,tail_up,2
17.029,tail_up,2
17.264,tail_up,2
17.5,tail_up,2
17.82,tail_up,2
18.14,tail_up,2
18.395,tail_up,2
18.715,tail_up,2
18.949,tail_up,2
19.269,tail_up,2
19.589,tail_up,2
19.824,tail_up,2
20.144,tail_up,2
20.464,tail_up,2
20.7,tail_up,2
21.02,tail_up,2
21.274,tail_up,2
25.115,tail_up,2
25.349,tail_up,2
25.669,tail_up,2
25.904,tail_up,2
26.224,tail_up,2
26.46,tail_up,2
26.715,tail_up,2
27.035,tail_up,2
27.355,tail_up,2
27.589,tail_up,2
27.909,tail_up,2
28.144,tail_up,2
28.549,tail_up,2
28.869,tail_up,2
29.104,tail_up,2
29.34,tail_up,2
29.66,tail_up,2
29.98,tail_up,2
30.235,tail_up,2
30.554,tail_up,2
30.789,tail_up,2
31.024,tail_up,2
31.58,tail_up,2
31.835,tail_up,2
32.069,tail_up,2
32.389,tail_up,2
34.629,tail_up,2
34.864,tail_up,2
35.184,tail_up,2
35.504,tail_up,2
35.74,tail_up,2
37.189,tail_up,2
38.064,tail_up,2
38.384,tail_up,2
38.704,tail_up,2
38.94,tail_up,2
39.26,tail_up,2
39.514,tail_up,2
39.835,tail_up,2
40.154,tail_up,2
40.389,tail_up,2
40.794,tail_up,2
41.029,tail_up,2
41.349,tail_up,2
41.669,tail_up,2
41.904,tail_up,2
42.14,tail_up,2
42.46,tail_up,2
42.78,tail_up,2
43.1,tail_up,2
43.269,tail_up,2
43.589,tail_up,2
44.229,tail_up,2
44.549,tail_up,2
44.784,tail_up,2
45.104,tail_up,2
45.424,tail_up,2
45.98,tail_up,2
47.664,tail_up,2
47.984,tail_up,2
48.22,tail_up,2
48.54,tail_up,2
48.794,tail_up,2
49.029,tail_up,2
49.35,tail_up,2
49.584,tail_up,2
49.904,tail_up,2
50.14,tail_up,2
50.394,tail_up,2
50.629,tail_up,2
50.949,tail_up,2
51.184,tail_up,2
51.504,tail_up,2
51.74,tail_up,2
51.995,tail_up,2
52.314,tail_up,2
52.634,tail_up,2
52.955,tail_up,2
53.275,tail_up,2
53.595,tail_up,2
53.829,tail_up,2
54.064,tail_up,2
54.384,tail_up,2
54.704,tail_up,2
55.024,tail_up,2
55.26,tail_up,2
55.58,tail_up,2
55.835,tail_up,2
56.304,tail_up,2
56.54,tail_up,2
56.794,tail_up,2
57.115,tail_up,2
57.434,tail_up,2
57.669,tail_up,2
57.904,tail_up,2
58.224,tail_up,2
58.544,tail_up,2
59.034,tail_up,2
59.269,tail_up,2
59.504,tail_up,2
59.824,tail_up,2
60.229,tail_up,2
60.464,tail_up,2
60.784,tail_up,2
61.02,tail_up,2
61.274,tail_up,2
61.595,tail_up,2
61.744,tail_up,2
62.064,tail_up,2
62.469,tail_up,2
62.789,tail_up,2
63.024,tail_up,2
63.26,tail_up,2
63.58,tail_up,2
63.9,tail_up,2
64.154,tail_up,2
64.709,tail_up,2
65.029,tail_up,2
65.264,tail_up,2
65.584,tail_up,2
65.904,tail_up,2
66.14,tail_up,2
66.394,tail_up,2
66.715,tail_up,2
66.949,tail_up,2
67.269,tail_up,2
67.589,tail_up,2
67.824,tail_up,2
68.06,tail_up,2
68.38,tail_up,2
68.7,tail_up,2
68.955,tail_up,2
69.274,tail_up,2
69.596,tail_up,2
70.064,tail_up,2
70.384,tail_up,2
70.875,tail_up,2
71.109,tail_up,2
71.429,tail_up,2
71.664,tail_up,2
71.984,tail_up,2
72.624,tail_up,2
72.86,tail_up,2
73.18,tail_up,2
73.434,tail_up,2
73.669,tail_up,2
74.075,tail_up,2
74.394,tail_up,2
74.629,tail_up,2
74.949,tail_up,2
75.184,tail_up,2
75.504,tail_up,2
75.824,tail_up,2
75.995,tail_up,2
76.314,tail_up,2
76.691,tail_up,2
48.304,interaction start,4
51.42, interaction end,4
76.94,END,0
