time,code,class
0.773,tail_up,2
1.008,tail_up,2
1.242,tail_up,2
1.48,tail_up,2
1.8,tail_up,2
1.968,tail_up,2
2.288,tail_up,2
2.842,tail_up,2
7.963,tail_up,2
8.2,tail_up,2
8.453,tail_up,2
8.773,tail_up,2
9.008,tail_up,2
9.243,tail_up,2
9.48,tail_up,2
9.8,tail_up,2
10.053,tail_up,2
28.293,tail_up,2
28.613,tail_up,2
28.848,tail_up,2
29.082,tail_up,2
29.573,tail_up,2
29.808,tail_up,2
30.043,tail_up,2
30.448,tail_up,2
30.6,tail_up,2
30.853,tail_up,2
31.088,tail_up,2
31.408,tail_up,2
31.643,tail_up,2
31.88,tail_up,2
32.133,tail_up,2
40.688,tail_up,2
41.16,tail_up,2
41.48,tail_up,2
41.648,tail_up,2
41.883,tail_up,2
42.202,tail_up,2
42.44,tail_up,2
42.76,tail_up,2
43.013,tail_up,2
43.248,tail_up,2
43.482,tail_up,2
43.72,tail_up,2
44.04,tail_up,2
44.528,tail_up,2
66.202,tail_up,2
66.76,tail_up,2
67.013,tail_up,2
67.248,tail_up,2
67.568,tail_up,2
67.803,tail_up,2
68.04,tail_up,2
68.36,tail_up,2
68.613,tail_up,2
68.848,tail_up,2
69.168,tail_up,2
69.403,tail_up,2
69.64,tail_up,2
69.96,tail_up,2
70.213,tail_up,2
70.448,tail_up,2
71.088,tail_up,2
76.933,tail_up,2
77.403,tail_up,2
77.893,tail_up,2
78.683,tail_up,2
78.92,tail_up,2
83.888,tail_up,2
92.18,END,0
