time,code,class
2.181,voice_start,1
3.952,voice_start,1
4.827,voice_start,1
7.301,voice_start,1
8.261,voice_start,1
9.46,voice_start,1
11.546,voice_start,1
14.832,voice_start,1
15.707,voice_start,1
17.222,voice_start,1
18.032,voice_start,1
18.906,voice_start,1
20.02,voice_start,1
20.912,voice_start,1
22.682,voice_start,1
23.493,voice_start,1
24.453,voice_start,1
25.48,voice_start,1
26.608,voice_start,1
28.04,voice_start,1
30.92,voice_start,1
31.728,voice_start,1
32.84,voice_start,1
34.843,voice_start,1
35.568,voice_start,1
36.613,voice_start,1
37.488,voice_start,1
38.6,voice_start,1
39.962,voice_start,1
41.243,voice_start,1
42.693,voice_start,1
43.973,voice_start,1
45.168,voice_start,1
50.373,voice_start,1
51.4,voice_start,1
52.208,voice_start,1
53.403,voice_start,1
54.213,voice_start,1
56.133,voice_start,1
58.202,voice_start,1
59.162,voice_start,1
60.933,voice_start,1
61.808,voice_start,1
65.413,voice_start,1
66.053,voice_start,1
66.843,voice_start,1
67.802,voice_start,1
68.848,voice_start,1
70.213,voice_start,1
71.88,voice_start,1
72.923,voice_start,1
74.288,voice_start,1
75.4,voice_start,1
76.208,voice_start,1
77,voice_start,1
78.6,voice_start,1
79.24,voice_start,1
80.133,voice_start,1
81.562,voice_start,1
85.168,voice_start,1
0.453,tail_up,2
0.773,tail_up,2
1.008,tail_up,2
1.328,tail_up,2
1.563,tail_up,2
1.8,tail_up,2
2.053,tail_up,2
2.288,tail_up,2
2.608,tail_up,2
2.842,tail_up,2
3.163,tail_up,2
3.4,tail_up,2
3.72,tail_up,2
3.973,tail_up,2
4.208,tail_up,2
4.528,tail_up,2
4.763,tail_up,2
5,tail_up,2
5.32,tail_up,2
5.573,tail_up,2
5.893,tail_up,2
6.128,tail_up,2
6.362,tail_up,2
6.683,tail_up,2
6.92,tail_up,2
7.24,tail_up,2
7.493,tail_up,2
7.813,tail_up,2
8.133,tail_up,2
8.453,tail_up,2
8.688,tail_up,2
9.008,tail_up,2
9.242,tail_up,2
9.48,tail_up,2
9.733,tail_up,2
10.053,tail_up,2
10.288,tail_up,2
10.523,tail_up,2
11.08,tail_up,2
11.4,tail_up,2
11.653,tail_up,2
11.888,tail_up,2
12.122,tail_up,2
12.36,tail_up,2
12.68,tail_up,2
12.933,tail_up,2
13.253,tail_up,2
13.488,tail_up,2
13.808,tail_up,2
14.043,tail_up,2
14.362,tail_up,2
14.6,tail_up,2
14.92,tail_up,2
15.173,tail_up,2
15.408,tail_up,2
15.728,tail_up,2
15.962,tail_up,2
16.2,tail_up,2
16.52,tail_up,2
16.773,tail_up,2
17.093,tail_up,2
17.328,tail_up,2
17.563,tail_up,2
17.8,tail_up,2
18.12,tail_up,2
18.373,tail_up,2
18.693,tail_up,2
18.928,tail_up,2
19.249,tail_up,2
19.482,tail_up,2
19.803,tail_up,2
20.123,tail_up,2
20.36,tail_up,2
20.613,tail_up,2
20.848,tail_up,2
21.168,tail_up,2
21.488,tail_up,2
21.808,tail_up,2
22.043,tail_up,2
22.28,tail_up,2
22.6,tail_up,2
22.853,tail_up,2
23.173,tail_up,2
23.408,tail_up,2
23.728,tail_up,2
24.048,tail_up,2
24.283,tail_up,2
24.602,tail_up,2
24.84,tail_up,2
25.093,tail_up,2
25.413,tail_up,2
25.968,tail_up,2
26.202,tail_up,2
26.44,tail_up,2
26.76,tail_up,2
27.013,tail_up,2
27.248,tail_up,2
27.568,tail_up,2
27.803,tail_up,2
28.122,tail_up,2
28.36,tail_up,2
28.613,tail_up,2
28.933,tail_up,2
29.253,tail_up,2
29.488,tail_up,2
29.722,tail_up,2
30.043,tail_up,2
30.362,tail_up,2
30.6,tail_up,2
30.853,tail_up,2
31.24,tail_up,2
31.493,tail_up,2
31.813,tail_up,2
32.048,tail_up,2
32.368,tail_up,2
32.602,tail_up,2
32.84,tail_up,2
33.16,tail_up,2
33.413,tail_up,2
33.648,tail_up,2
33.968,tail_up,2
34.202,tail_up,2
34.693,tail_up,2
35.013,tail_up,2
35.163,tail_up,2
35.4,tail_up,2
35.653,tail_up,2
35.888,tail_up,2
36.122,tail_up,2
36.36,tail_up,2
36.68,tail_up,2
36.933,tail_up,2
37.168,tail_up,2
37.403,tail_up,2
37.722,tail_up,2
37.96,tail_up,2
38.28,tail_up,2
38.6,tail_up,2
38.853,tail_up,2
39.173,tail_up,2
39.494,tail_up,2
39.728,tail_up,2
39.962,tail_up,2
40.2,tail_up,2
40.52,tail_up,2
40.84,tail_up,2
41.008,tail_up,2
41.328,tail_up,2
41.563,tail_up,2
41.8,tail_up,2
42.12,tail_up,2
42.373,tail_up,2
42.693,tail_up,2
42.928,tail_up,2
43.248,tail_up,2
43.482,tail_up,2
43.803,tail_up,2
44.04,tail_up,2
44.293,tail_up,2
44.613,tail_up,2
44.933,tail_up,2
45.253,tail_up,2
45.488,tail_up,2
45.723,tail_up,2
