time,code,class
1.402,voice_start,1
2.075,voice_start,1
2.77,voice_start,1
3.537,voice_start,1
4.305,voice_start,1
4.976,voice_start,1
5.744,voice_start,1
10.65,voice_start,1
14.515,voice_start,1
15.549,voice_start,1
0.334,tail_up,2
0.601,tail_up,2
0.935,tail_up,2
1.268,tail_up,2
1.535,tail_up,2
1.776,tail_up,2
2.136,tail_up,2
2.469,tail_up,2
2.736,tail_up,2
3.07,tail_up,2
3.312,tail_up,2
3.671,tail_up,2
4.004,tail_up,2
4.338,tail_up,2
4.605,tail_up,2
4.848,tail_up,2
5.205,tail_up,2
5.445,tail_up,2
5.806,tail_up,2
6.043,tail_up,2
6.405,tail_up,2
6.64,tail_up,2
7.241,tail_up,2
7.579,tail_up,2
7.941,tail_up,2
8.176,interaction start,4
15.716, interaction end,4
16.218,END,0
