time,code,class
0.367,voice_start,1
0.944,voice_start,1
1.635,voice_start,1
2.236,voice_start,1
4.405,voice_start,1
5.439,voice_start,1
6.213,voice_start,1
6.907,voice_start,1
7.675,voice_start,1
8.517,voice_start,1
9.376,voice_start,1
10.053,voice_start,1
10.744,voice_start,1
11.345,voice_start,1
12.016,voice_start,1
12.713,voice_start,1
13.382,voice_start,1
13.981,voice_start,1
14.748,voice_start,1
15.449,voice_start,1
16.027,voice_start,1
16.55,voice_start,1
17.151,voice_start,1
17.751,voice_start,1
18.352,voice_start,1
19.019,voice_start,1
19.62,voice_start,1
20.123,voice_start,1
20.721,voice_start,1
21.321,voice_start,1
21.922,voice_start,1
22.523,voice_start,1
23.123,voice_start,1
23.792,voice_start,1
24.56,voice_start,1
25.159,voice_start,1
25.759,voice_start,1
26.36,voice_start,1
26.961,voice_start,1
27.802,voice_start,1
28.4,voice_start,1
29.168,voice_start,1
31.365,voice_start,1
0.401,tail_up,2
1.072,tail_up,2
1.669,tail_up,2
1.936,tail_up,2
2.203,tail_up,2
2.536,tail_up,2
2.703,tail_up,2
3.137,tail_up,2
4.505,tail_up,2
5.439,tail_up,2
6.277,tail_up,2
6.974,tail_up,2
7.308,tail_up,2
7.574,tail_up,2
7.813,tail_up,2
8.752,tail_up,2
9.877,tail_up,2
10.309,tail_up,2
11.478,tail_up,2
11.812,tail_up,2
12.079,tail_up,2
12.413,tail_up,2
12.656,tail_up,2
12.913,tail_up,2
13.18,tail_up,2
13.514,tail_up,2
13.947,tail_up,2
14.281,tail_up,2
14.448,tail_up,2
14.789,tail_up,2
15.049,tail_up,2
15.316,tail_up,2
15.557,tail_up,2
15.916,tail_up,2
16.417,tail_up,2
16.752,tail_up,2
17.017,tail_up,2
17.351,tail_up,2
17.618,tail_up,2
17.952,tail_up,2
18.218,tail_up,2
18.459,tail_up,2
18.886,tail_up,2
19.153,tail_up,2
19.486,tail_up,2
19.753,tail_up,2
20.087,tail_up,2
20.354,tail_up,2
20.688,tail_up,2
21.021,tail_up,2
21.288,tail_up,2
21.789,tail_up,2
22.128,tail_up,2
22.389,tail_up,2
22.657,tail_up,2
22.99,tail_up,2
23.257,tail_up,2
23.493,tail_up,2
23.757,tail_up,2
24.358,tail_up,2
24.525,tail_up,2
24.858,tail_up,2
25.392,tail_up,2
25.726,tail_up,2
25.968,tail_up,2
26.226,tail_up,2
26.565,tail_up,2
26.827,tail_up,2
27.094,tail_up,2
27.428,tail_up,2
27.695,tail_up,2
28.028,tail_up,2
28.272,tail_up,2
28.629,tail_up,2
28.869,tail_up,2
29.396,tail_up,2
29.997,tail_up,2
30.234,tail_up,2
30.597,tail_up,2
31.003,tail_up,2
31.265,tail_up,2
32.132,tail_up,2
30.097,interaction start,4
33.167, interaction end,4
33.818,END,0
