time,code,class
0.41,voice_start,1
0.837,voice_start,1
1.435,voice_start,1
1.968,voice_start,1
2.373,voice_start,1
3.141,voice_start,1
3.571,voice_start,1
4.08,voice_start,1
4.506,voice_start,1
5.039,voice_start,1
5.539,voice_start,1
6.043,voice_start,1
6.573,voice_start,1
6.981,voice_start,1
7.508,voice_start,1
8.008,voice_start,1
8.517,voice_start,1
9.043,voice_start,1
9.712,voice_start,1
0.837,tail_up,2
1.268,tail_up,2
1.968,tail_up,2
2.373,tail_up,2
2.636,tail_up,2
3.141,tail_up,2
3.404,tail_up,2
3.738,tail_up,2
4.004,tail_up,2
4.271,tail_up,2
4.605,tail_up,2
4.938,tail_up,2
5.205,tail_up,2
5.445,tail_up,2
5.806,tail_up,2
5.973,tail_up,2
6.307,tail_up,2
6.473,tail_up,2
6.74,tail_up,2
7.074,tail_up,2
7.341,tail_up,2
7.579,tail_up,2
7.841,tail_up,2
8.108,tail_up,2
8.346,tail_up,2
8.709,tail_up,2
8.944,tail_up,2
9.21,tail_up,2
9.543,tail_up,2
9.712,tail_up,2
10.053,tail_up,2
10.31,tail_up,2
10.65,tail_up,2
10.821,tail_up,2
11.078,tail_up,2
11.512,tail_up,2
11.445,interaction start,4
17.377, interaction end,4
17.517,END,0
