time,code,class
0.24,voice_start,1
0.768,voice_start,1
1.179,voice_start,1
1.605,voice_start,1
2.203,voice_start,1
2.703,voice_start,1
3.137,voice_start,1
3.546,voice_start,1
4.071,voice_start,1
4.805,voice_start,1
5.339,voice_start,1
0.24,tail_up,2
0.501,tail_up,2
0.837,tail_up,2
1.101,tail_up,2
1.368,tail_up,2
1.702,tail_up,2
2.036,tail_up,2
2.302,tail_up,2
2.544,tail_up,2
2.803,tail_up,2
3.07,tail_up,2
3.404,tail_up,2
3.671,tail_up,2
3.909,tail_up,2
4.271,tail_up,2
4.506,tail_up,2
4.848,tail_up,2
5.105,tail_up,2
5.372,tail_up,2
5.706,tail_up,2
6.14,tail_up,2
6.474,tail_up,2
6.811,tail_up,2
6.981,tail_up,2
7.408,tail_up,2
7.675,tail_up,2
6.24,confounding behav start,3
7.875, confounding behav end,3
8.042,interaction start,4
13.043, interaction end,4
13.34,END,0
