time,code,class
0.475,voice_start,1
1.001,voice_start,1
1.434,voice_start,1
1.84,voice_start,1
2.536,voice_start,1
2.97,voice_start,1
3.47,voice_start,1
3.804,voice_start,1
4.238,voice_start,1
4.672,voice_start,1
5.172,voice_start,1
5.606,voice_start,1
6.039,voice_start,1
6.54,voice_start,1
6.974,voice_start,1
7.408,voice_start,1
7.908,voice_start,1
8.342,voice_start,1
8.752,voice_start,1
9.349,voice_start,1
9.877,voice_start,1
10.377,voice_start,1
10.885,voice_start,1
11.345,voice_start,1
11.845,voice_start,1
12.279,voice_start,1
12.784,voice_start,1
13.381,voice_start,1
13.981,voice_start,1
14.415,voice_start,1
14.917,voice_start,1
15.449,voice_start,1
15.856,voice_start,1
16.383,voice_start,1
16.884,voice_start,1
17.484,voice_start,1
17.918,voice_start,1
18.587,voice_start,1
0.334,tail_up,2
0.601,tail_up,2
0.935,tail_up,2
1.179,tail_up,2
1.535,tail_up,2
1.776,tail_up,2
1.968,tail_up,2
3.571,tail_up,2
3.837,tail_up,2
4.08,tail_up,2
4.438,tail_up,2
4.677,tail_up,2
4.938,tail_up,2
5.205,tail_up,2
5.539,tail_up,2
5.806,tail_up,2
6.14,tail_up,2
6.405,tail_up,2
6.74,tail_up,2
6.981,tail_up,2
7.241,tail_up,2
7.508,tail_up,2
7.841,tail_up,2
8.108,tail_up,2
8.442,tail_up,2
8.709,tail_up,2
8.944,tail_up,2
9.285,tail_up,2
9.543,tail_up,2
9.81,tail_up,2
10.144,tail_up,2
10.744,tail_up,2
11.011,tail_up,2
11.512,tail_up,2
12.016,tail_up,2
12.378,tail_up,2
12.613,tail_up,2
12.955,tail_up,2
13.214,tail_up,2
13.552,tail_up,2
13.814,tail_up,2
14.149,tail_up,2
14.49,tail_up,2
14.748,tail_up,2
15.088,tail_up,2
15.349,tail_up,2
15.685,tail_up,2
15.95,tail_up,2
16.216,tail_up,2
16.55,tail_up,2
16.717,tail_up,2
17.051,tail_up,2
17.221,tail_up,2
17.584,tail_up,2
17.819,tail_up,2
18.16,tail_up,2
18.352,tail_up,2
18.853,tail_up,2
19.119,tail_up,2
19.354,tail_up,2
19.62,tail_up,2
19.887,tail_up,2
20.122,tail_up,2
20.387,tail_up,2
20.654,tail_up,2
20.821,tail_up,2
21.061,tail_up,2
21.422,tail_up,2
21.722,interaction start,4
26.06, interaction end,4
2.203,confounding behav start,3
3.671, confounding behav end,3
26.927,END,0
