time,code,class
0.475,voice_start,1
1.336,voice_start,1
2.203,voice_start,1
2.87,voice_start,1
3.637,voice_start,1
4.314,voice_start,1
5.005,voice_start,1
9.777,voice_start,1
10.477,voice_start,1
12.848,voice_start,1
13.28,voice_start,1
0.41,tail_up,2
0.935,tail_up,2
1.179,tail_up,2
1.535,tail_up,2
1.948,tail_up,2
2.302,tail_up,2
2.544,tail_up,2
2.903,tail_up,2
3.237,tail_up,2
3.571,tail_up,2
3.909,tail_up,2
4.171,tail_up,2
4.605,tail_up,2
5.616,tail_up,2
6.213,tail_up,2
6.106,interaction start,4
12.848, interaction end,4
13.447,confounding behav start,3
13.616, confounding behav end,3
16.316,END,0
